trade_date,signal_datetime_et,family,futures_root,available_report_date,as_of_date,official_release_datetime_et,cftc_contract_market_code,leveraged_money_net_pct_oi,leveraged_money_crowding_percentile,crowding_observation_count,crowding_eligible,quality_status
2021-12-07,2021-12-07T13:00:00,SP500,ES,2021-11-30,2021-11-30,2021-12-03T15:30:00-05:00,13874A,0.023149590116596314,0.9935897435897436,156,True,PASS
2021-12-07,2021-12-07T13:00:00,NASDAQ100,NQ,2021-11-30,2021-11-30,2021-12-03T15:30:00-05:00,209742,-0.028138008944737617,0.8525641025641025,156,True,PASS
2021-12-07,2021-12-07T13:00:00,RUSSELL2000,RTY,2021-11-30,2021-11-30,2021-12-03T15:30:00-05:00,239742,-0.08256469686068904,0.391025641025641,156,True,PASS
2021-12-08,2021-12-08T13:00:00,SP500,ES,2021-11-30,2021-11-30,2021-12-03T15:30:00-05:00,13874A,0.023149590116596314,0.9935897435897436,156,True,PASS
2021-12-08,2021-12-08T13:00:00,NASDAQ100,NQ,2021-11-30,2021-11-30,2021-12-03T15:30:00-05:00,209742,-0.028138008944737617,0.8525641025641025,156,True,PASS
2021-12-08,2021-12-08T13:00:00,RUSSELL2000,RTY,2021-11-30,2021-11-30,2021-12-03T15:30:00-05:00,239742,-0.08256469686068904,0.391025641025641,156,True,PASS
2021-12-09,2021-12-09T13:00:00,SP500,ES,2021-11-30,2021-11-30,2021-12-03T15:30:00-05:00,13874A,0.023149590116596314,0.9935897435897436,156,True,PASS
2021-12-09,2021-12-09T13:00:00,NASDAQ100,NQ,2021-11-30,2021-11-30,2021-12-03T15:30:00-05:00,209742,-0.028138008944737617,0.8525641025641025,156,True,PASS
2021-12-09,2021-12-09T13:00:00,RUSSELL2000,RTY,2021-11-30,2021-11-30,2021-12-03T15:30:00-05:00,239742,-0.08256469686068904,0.391025641025641,156,True,PASS
2021-12-10,2021-12-10T13:00:00,SP500,ES,2021-11-30,2021-11-30,2021-12-03T15:30:00-05:00,13874A,0.023149590116596314,0.9935897435897436,156,True,PASS
2021-12-10,2021-12-10T13:00:00,NASDAQ100,NQ,2021-11-30,2021-11-30,2021-12-03T15:30:00-05:00,209742,-0.028138008944737617,0.8525641025641025,156,True,PASS
2021-12-10,2021-12-10T13:00:00,RUSSELL2000,RTY,2021-11-30,2021-11-30,2021-12-03T15:30:00-05:00,239742,-0.08256469686068904,0.391025641025641,156,True,PASS
2021-12-11,2021-12-11T13:00:00,SP500,ES,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,13874A,0.006725705670138559,0.9807692307692307,156,True,PASS
2021-12-11,2021-12-11T13:00:00,NASDAQ100,NQ,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,209742,-0.01697633793870097,0.9166666666666666,156,True,PASS
2021-12-11,2021-12-11T13:00:00,RUSSELL2000,RTY,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,239742,-0.07420959647962888,0.4358974358974359,156,True,PASS
2021-12-12,2021-12-12T13:00:00,SP500,ES,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,13874A,0.006725705670138559,0.9807692307692307,156,True,PASS
2021-12-12,2021-12-12T13:00:00,NASDAQ100,NQ,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,209742,-0.01697633793870097,0.9166666666666666,156,True,PASS
2021-12-12,2021-12-12T13:00:00,RUSSELL2000,RTY,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,239742,-0.07420959647962888,0.4358974358974359,156,True,PASS
2021-12-13,2021-12-13T13:00:00,SP500,ES,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,13874A,0.006725705670138559,0.9807692307692307,156,True,PASS
2021-12-13,2021-12-13T13:00:00,NASDAQ100,NQ,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,209742,-0.01697633793870097,0.9166666666666666,156,True,PASS
2021-12-13,2021-12-13T13:00:00,RUSSELL2000,RTY,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,239742,-0.07420959647962888,0.4358974358974359,156,True,PASS
2021-12-14,2021-12-14T13:00:00,SP500,ES,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,13874A,0.006725705670138559,0.9807692307692307,156,True,PASS
2021-12-14,2021-12-14T13:00:00,NASDAQ100,NQ,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,209742,-0.01697633793870097,0.9166666666666666,156,True,PASS
2021-12-14,2021-12-14T13:00:00,RUSSELL2000,RTY,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,239742,-0.07420959647962888,0.4358974358974359,156,True,PASS
2021-12-15,2021-12-15T13:00:00,SP500,ES,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,13874A,0.006725705670138559,0.9807692307692307,156,True,PASS
2021-12-15,2021-12-15T13:00:00,NASDAQ100,NQ,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,209742,-0.01697633793870097,0.9166666666666666,156,True,PASS
2021-12-15,2021-12-15T13:00:00,RUSSELL2000,RTY,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,239742,-0.07420959647962888,0.4358974358974359,156,True,PASS
2021-12-16,2021-12-16T13:00:00,SP500,ES,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,13874A,0.006725705670138559,0.9807692307692307,156,True,PASS
2021-12-16,2021-12-16T13:00:00,NASDAQ100,NQ,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,209742,-0.01697633793870097,0.9166666666666666,156,True,PASS
2021-12-16,2021-12-16T13:00:00,RUSSELL2000,RTY,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,239742,-0.07420959647962888,0.4358974358974359,156,True,PASS
2021-12-17,2021-12-17T13:00:00,SP500,ES,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,13874A,0.006725705670138559,0.9807692307692307,156,True,PASS
2021-12-17,2021-12-17T13:00:00,NASDAQ100,NQ,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,209742,-0.01697633793870097,0.9166666666666666,156,True,PASS
2021-12-17,2021-12-17T13:00:00,RUSSELL2000,RTY,2021-12-07,2021-12-07,2021-12-10T15:30:00-05:00,239742,-0.07420959647962888,0.4358974358974359,156,True,PASS
2021-12-18,2021-12-18T13:00:00,SP500,ES,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,13874A,0.016223213763866186,0.9871794871794872,156,True,PASS
2021-12-18,2021-12-18T13:00:00,NASDAQ100,NQ,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,209742,0.0008564564208278337,0.9551282051282052,156,True,PASS
2021-12-18,2021-12-18T13:00:00,RUSSELL2000,RTY,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,239742,-0.08616298251402177,0.3782051282051282,156,True,PASS
2021-12-19,2021-12-19T13:00:00,SP500,ES,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,13874A,0.016223213763866186,0.9871794871794872,156,True,PASS
2021-12-19,2021-12-19T13:00:00,NASDAQ100,NQ,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,209742,0.0008564564208278337,0.9551282051282052,156,True,PASS
2021-12-19,2021-12-19T13:00:00,RUSSELL2000,RTY,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,239742,-0.08616298251402177,0.3782051282051282,156,True,PASS
2021-12-20,2021-12-20T13:00:00,SP500,ES,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,13874A,0.016223213763866186,0.9871794871794872,156,True,PASS
2021-12-20,2021-12-20T13:00:00,NASDAQ100,NQ,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,209742,0.0008564564208278337,0.9551282051282052,156,True,PASS
2021-12-20,2021-12-20T13:00:00,RUSSELL2000,RTY,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,239742,-0.08616298251402177,0.3782051282051282,156,True,PASS
2021-12-21,2021-12-21T13:00:00,SP500,ES,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,13874A,0.016223213763866186,0.9871794871794872,156,True,PASS
2021-12-21,2021-12-21T13:00:00,NASDAQ100,NQ,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,209742,0.0008564564208278337,0.9551282051282052,156,True,PASS
2021-12-21,2021-12-21T13:00:00,RUSSELL2000,RTY,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,239742,-0.08616298251402177,0.3782051282051282,156,True,PASS
2021-12-22,2021-12-22T13:00:00,SP500,ES,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,13874A,0.016223213763866186,0.9871794871794872,156,True,PASS
2021-12-22,2021-12-22T13:00:00,NASDAQ100,NQ,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,209742,0.0008564564208278337,0.9551282051282052,156,True,PASS
2021-12-22,2021-12-22T13:00:00,RUSSELL2000,RTY,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,239742,-0.08616298251402177,0.3782051282051282,156,True,PASS
2021-12-23,2021-12-23T13:00:00,SP500,ES,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,13874A,0.016223213763866186,0.9871794871794872,156,True,PASS
2021-12-23,2021-12-23T13:00:00,NASDAQ100,NQ,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,209742,0.0008564564208278337,0.9551282051282052,156,True,PASS
2021-12-23,2021-12-23T13:00:00,RUSSELL2000,RTY,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,239742,-0.08616298251402177,0.3782051282051282,156,True,PASS
2021-12-24,2021-12-24T13:00:00,SP500,ES,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,13874A,0.016223213763866186,0.9871794871794872,156,True,PASS
2021-12-24,2021-12-24T13:00:00,NASDAQ100,NQ,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,209742,0.0008564564208278337,0.9551282051282052,156,True,PASS
2021-12-24,2021-12-24T13:00:00,RUSSELL2000,RTY,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,239742,-0.08616298251402177,0.3782051282051282,156,True,PASS
2021-12-25,2021-12-25T13:00:00,SP500,ES,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,13874A,0.016223213763866186,0.9871794871794872,156,True,PASS
2021-12-25,2021-12-25T13:00:00,NASDAQ100,NQ,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,209742,0.0008564564208278337,0.9551282051282052,156,True,PASS
2021-12-25,2021-12-25T13:00:00,RUSSELL2000,RTY,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,239742,-0.08616298251402177,0.3782051282051282,156,True,PASS
2021-12-26,2021-12-26T13:00:00,SP500,ES,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,13874A,0.016223213763866186,0.9871794871794872,156,True,PASS
2021-12-26,2021-12-26T13:00:00,NASDAQ100,NQ,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,209742,0.0008564564208278337,0.9551282051282052,156,True,PASS
2021-12-26,2021-12-26T13:00:00,RUSSELL2000,RTY,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,239742,-0.08616298251402177,0.3782051282051282,156,True,PASS
2021-12-27,2021-12-27T13:00:00,SP500,ES,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,13874A,0.016223213763866186,0.9871794871794872,156,True,PASS
2021-12-27,2021-12-27T13:00:00,NASDAQ100,NQ,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,209742,0.0008564564208278337,0.9551282051282052,156,True,PASS
2021-12-27,2021-12-27T13:00:00,RUSSELL2000,RTY,2021-12-14,2021-12-14,2021-12-17T15:30:00-05:00,239742,-0.08616298251402177,0.3782051282051282,156,True,PASS
2021-12-28,2021-12-28T13:00:00,SP500,ES,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,13874A,-0.004626185225118175,0.9615384615384616,156,True,PASS
2021-12-28,2021-12-28T13:00:00,NASDAQ100,NQ,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,209742,-0.03270533954919018,0.8461538461538461,156,True,PASS
2021-12-28,2021-12-28T13:00:00,RUSSELL2000,RTY,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,239742,-0.06032023327618762,0.5256410256410257,156,True,PASS
2021-12-29,2021-12-29T13:00:00,SP500,ES,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,13874A,-0.004626185225118175,0.9615384615384616,156,True,PASS
2021-12-29,2021-12-29T13:00:00,NASDAQ100,NQ,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,209742,-0.03270533954919018,0.8461538461538461,156,True,PASS
2021-12-29,2021-12-29T13:00:00,RUSSELL2000,RTY,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,239742,-0.06032023327618762,0.5256410256410257,156,True,PASS
2021-12-30,2021-12-30T13:00:00,SP500,ES,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,13874A,-0.004626185225118175,0.9615384615384616,156,True,PASS
2021-12-30,2021-12-30T13:00:00,NASDAQ100,NQ,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,209742,-0.03270533954919018,0.8461538461538461,156,True,PASS
2021-12-30,2021-12-30T13:00:00,RUSSELL2000,RTY,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,239742,-0.06032023327618762,0.5256410256410257,156,True,PASS
2021-12-31,2021-12-31T13:00:00,SP500,ES,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,13874A,-0.004626185225118175,0.9615384615384616,156,True,PASS
2021-12-31,2021-12-31T13:00:00,NASDAQ100,NQ,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,209742,-0.03270533954919018,0.8461538461538461,156,True,PASS
2021-12-31,2021-12-31T13:00:00,RUSSELL2000,RTY,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,239742,-0.06032023327618762,0.5256410256410257,156,True,PASS
2022-01-01,2022-01-01T13:00:00,SP500,ES,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,13874A,-0.004626185225118175,0.9615384615384616,156,True,PASS
2022-01-01,2022-01-01T13:00:00,NASDAQ100,NQ,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,209742,-0.03270533954919018,0.8461538461538461,156,True,PASS
2022-01-01,2022-01-01T13:00:00,RUSSELL2000,RTY,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,239742,-0.06032023327618762,0.5256410256410257,156,True,PASS
2022-01-02,2022-01-02T13:00:00,SP500,ES,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,13874A,-0.004626185225118175,0.9615384615384616,156,True,PASS
2022-01-02,2022-01-02T13:00:00,NASDAQ100,NQ,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,209742,-0.03270533954919018,0.8461538461538461,156,True,PASS
2022-01-02,2022-01-02T13:00:00,RUSSELL2000,RTY,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,239742,-0.06032023327618762,0.5256410256410257,156,True,PASS
2022-01-03,2022-01-03T13:00:00,SP500,ES,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,13874A,-0.004626185225118175,0.9615384615384616,156,True,PASS
2022-01-03,2022-01-03T13:00:00,NASDAQ100,NQ,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,209742,-0.03270533954919018,0.8461538461538461,156,True,PASS
2022-01-03,2022-01-03T13:00:00,RUSSELL2000,RTY,2021-12-21,2021-12-21,2021-12-27T15:30:00-05:00,239742,-0.06032023327618762,0.5256410256410257,156,True,PASS
2022-01-04,2022-01-04T13:00:00,SP500,ES,2021-12-28,2021-12-28,2022-01-03T15:30:00-05:00,13874A,-0.04251455076639573,0.8461538461538461,156,True,PASS
2022-01-04,2022-01-04T13:00:00,NASDAQ100,NQ,2021-12-28,2021-12-28,2022-01-03T15:30:00-05:00,209742,-0.07628246730176175,0.5897435897435898,156,True,PASS
2022-01-04,2022-01-04T13:00:00,RUSSELL2000,RTY,2021-12-28,2021-12-28,2022-01-03T15:30:00-05:00,239742,-0.06203999437003995,0.5064102564102564,156,True,PASS
2022-01-05,2022-01-05T13:00:00,SP500,ES,2021-12-28,2021-12-28,2022-01-03T15:30:00-05:00,13874A,-0.04251455076639573,0.8461538461538461,156,True,PASS
2022-01-05,2022-01-05T13:00:00,NASDAQ100,NQ,2021-12-28,2021-12-28,2022-01-03T15:30:00-05:00,209742,-0.07628246730176175,0.5897435897435898,156,True,PASS
2022-01-05,2022-01-05T13:00:00,RUSSELL2000,RTY,2021-12-28,2021-12-28,2022-01-03T15:30:00-05:00,239742,-0.06203999437003995,0.5064102564102564,156,True,PASS
2022-01-06,2022-01-06T13:00:00,SP500,ES,2021-12-28,2021-12-28,2022-01-03T15:30:00-05:00,13874A,-0.04251455076639573,0.8461538461538461,156,True,PASS
2022-01-06,2022-01-06T13:00:00,NASDAQ100,NQ,2021-12-28,2021-12-28,2022-01-03T15:30:00-05:00,209742,-0.07628246730176175,0.5897435897435898,156,True,PASS
2022-01-06,2022-01-06T13:00:00,RUSSELL2000,RTY,2021-12-28,2021-12-28,2022-01-03T15:30:00-05:00,239742,-0.06203999437003995,0.5064102564102564,156,True,PASS
2022-01-07,2022-01-07T13:00:00,SP500,ES,2021-12-28,2021-12-28,2022-01-03T15:30:00-05:00,13874A,-0.04251455076639573,0.8461538461538461,156,True,PASS
2022-01-07,2022-01-07T13:00:00,NASDAQ100,NQ,2021-12-28,2021-12-28,2022-01-03T15:30:00-05:00,209742,-0.07628246730176175,0.5897435897435898,156,True,PASS
2022-01-07,2022-01-07T13:00:00,RUSSELL2000,RTY,2021-12-28,2021-12-28,2022-01-03T15:30:00-05:00,239742,-0.06203999437003995,0.5064102564102564,156,True,PASS
2022-01-08,2022-01-08T13:00:00,SP500,ES,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,13874A,-0.04303984259714708,0.8397435897435898,156,True,PASS
2022-01-08,2022-01-08T13:00:00,NASDAQ100,NQ,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,209742,-0.04739938652924416,0.7692307692307693,156,True,PASS
2022-01-08,2022-01-08T13:00:00,RUSSELL2000,RTY,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,239742,-0.08489637567497507,0.38461538461538464,156,True,PASS
2022-01-09,2022-01-09T13:00:00,SP500,ES,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,13874A,-0.04303984259714708,0.8397435897435898,156,True,PASS
2022-01-09,2022-01-09T13:00:00,NASDAQ100,NQ,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,209742,-0.04739938652924416,0.7692307692307693,156,True,PASS
2022-01-09,2022-01-09T13:00:00,RUSSELL2000,RTY,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,239742,-0.08489637567497507,0.38461538461538464,156,True,PASS
2022-01-10,2022-01-10T13:00:00,SP500,ES,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,13874A,-0.04303984259714708,0.8397435897435898,156,True,PASS
2022-01-10,2022-01-10T13:00:00,NASDAQ100,NQ,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,209742,-0.04739938652924416,0.7692307692307693,156,True,PASS
2022-01-10,2022-01-10T13:00:00,RUSSELL2000,RTY,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,239742,-0.08489637567497507,0.38461538461538464,156,True,PASS
2022-01-11,2022-01-11T13:00:00,SP500,ES,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,13874A,-0.04303984259714708,0.8397435897435898,156,True,PASS
2022-01-11,2022-01-11T13:00:00,NASDAQ100,NQ,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,209742,-0.04739938652924416,0.7692307692307693,156,True,PASS
2022-01-11,2022-01-11T13:00:00,RUSSELL2000,RTY,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,239742,-0.08489637567497507,0.38461538461538464,156,True,PASS
2022-01-12,2022-01-12T13:00:00,SP500,ES,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,13874A,-0.04303984259714708,0.8397435897435898,156,True,PASS
2022-01-12,2022-01-12T13:00:00,NASDAQ100,NQ,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,209742,-0.04739938652924416,0.7692307692307693,156,True,PASS
2022-01-12,2022-01-12T13:00:00,RUSSELL2000,RTY,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,239742,-0.08489637567497507,0.38461538461538464,156,True,PASS
2022-01-13,2022-01-13T13:00:00,SP500,ES,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,13874A,-0.04303984259714708,0.8397435897435898,156,True,PASS
2022-01-13,2022-01-13T13:00:00,NASDAQ100,NQ,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,209742,-0.04739938652924416,0.7692307692307693,156,True,PASS
2022-01-13,2022-01-13T13:00:00,RUSSELL2000,RTY,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,239742,-0.08489637567497507,0.38461538461538464,156,True,PASS
2022-01-14,2022-01-14T13:00:00,SP500,ES,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,13874A,-0.04303984259714708,0.8397435897435898,156,True,PASS
2022-01-14,2022-01-14T13:00:00,NASDAQ100,NQ,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,209742,-0.04739938652924416,0.7692307692307693,156,True,PASS
2022-01-14,2022-01-14T13:00:00,RUSSELL2000,RTY,2022-01-04,2022-01-04,2022-01-07T15:30:00-05:00,239742,-0.08489637567497507,0.38461538461538464,156,True,PASS
2022-01-15,2022-01-15T13:00:00,SP500,ES,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,13874A,-0.025295664175941205,0.9038461538461539,156,True,PASS
2022-01-15,2022-01-15T13:00:00,NASDAQ100,NQ,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,209742,-0.010480333481668498,0.9423076923076923,156,True,PASS
2022-01-15,2022-01-15T13:00:00,RUSSELL2000,RTY,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,239742,-0.05724332788075473,0.5256410256410257,156,True,PASS
2022-01-16,2022-01-16T13:00:00,SP500,ES,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,13874A,-0.025295664175941205,0.9038461538461539,156,True,PASS
2022-01-16,2022-01-16T13:00:00,NASDAQ100,NQ,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,209742,-0.010480333481668498,0.9423076923076923,156,True,PASS
2022-01-16,2022-01-16T13:00:00,RUSSELL2000,RTY,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,239742,-0.05724332788075473,0.5256410256410257,156,True,PASS
2022-01-17,2022-01-17T13:00:00,SP500,ES,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,13874A,-0.025295664175941205,0.9038461538461539,156,True,PASS
2022-01-17,2022-01-17T13:00:00,NASDAQ100,NQ,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,209742,-0.010480333481668498,0.9423076923076923,156,True,PASS
2022-01-17,2022-01-17T13:00:00,RUSSELL2000,RTY,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,239742,-0.05724332788075473,0.5256410256410257,156,True,PASS
2022-01-18,2022-01-18T13:00:00,SP500,ES,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,13874A,-0.025295664175941205,0.9038461538461539,156,True,PASS
2022-01-18,2022-01-18T13:00:00,NASDAQ100,NQ,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,209742,-0.010480333481668498,0.9423076923076923,156,True,PASS
2022-01-18,2022-01-18T13:00:00,RUSSELL2000,RTY,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,239742,-0.05724332788075473,0.5256410256410257,156,True,PASS
2022-01-19,2022-01-19T13:00:00,SP500,ES,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,13874A,-0.025295664175941205,0.9038461538461539,156,True,PASS
2022-01-19,2022-01-19T13:00:00,NASDAQ100,NQ,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,209742,-0.010480333481668498,0.9423076923076923,156,True,PASS
2022-01-19,2022-01-19T13:00:00,RUSSELL2000,RTY,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,239742,-0.05724332788075473,0.5256410256410257,156,True,PASS
2022-01-20,2022-01-20T13:00:00,SP500,ES,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,13874A,-0.025295664175941205,0.9038461538461539,156,True,PASS
2022-01-20,2022-01-20T13:00:00,NASDAQ100,NQ,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,209742,-0.010480333481668498,0.9423076923076923,156,True,PASS
2022-01-20,2022-01-20T13:00:00,RUSSELL2000,RTY,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,239742,-0.05724332788075473,0.5256410256410257,156,True,PASS
2022-01-21,2022-01-21T13:00:00,SP500,ES,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,13874A,-0.025295664175941205,0.9038461538461539,156,True,PASS
2022-01-21,2022-01-21T13:00:00,NASDAQ100,NQ,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,209742,-0.010480333481668498,0.9423076923076923,156,True,PASS
2022-01-21,2022-01-21T13:00:00,RUSSELL2000,RTY,2022-01-11,2022-01-11,2022-01-14T15:30:00-05:00,239742,-0.05724332788075473,0.5256410256410257,156,True,PASS
2022-01-22,2022-01-22T13:00:00,SP500,ES,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,13874A,-0.005623420442237213,0.9615384615384616,156,True,PASS
2022-01-22,2022-01-22T13:00:00,NASDAQ100,NQ,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,209742,-0.008850345617234214,0.9487179487179487,156,True,PASS
2022-01-22,2022-01-22T13:00:00,RUSSELL2000,RTY,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,239742,-0.06112180309639894,0.5064102564102564,156,True,PASS
2022-01-23,2022-01-23T13:00:00,SP500,ES,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,13874A,-0.005623420442237213,0.9615384615384616,156,True,PASS
2022-01-23,2022-01-23T13:00:00,NASDAQ100,NQ,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,209742,-0.008850345617234214,0.9487179487179487,156,True,PASS
2022-01-23,2022-01-23T13:00:00,RUSSELL2000,RTY,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,239742,-0.06112180309639894,0.5064102564102564,156,True,PASS
2022-01-24,2022-01-24T13:00:00,SP500,ES,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,13874A,-0.005623420442237213,0.9615384615384616,156,True,PASS
2022-01-24,2022-01-24T13:00:00,NASDAQ100,NQ,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,209742,-0.008850345617234214,0.9487179487179487,156,True,PASS
2022-01-24,2022-01-24T13:00:00,RUSSELL2000,RTY,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,239742,-0.06112180309639894,0.5064102564102564,156,True,PASS
2022-01-25,2022-01-25T13:00:00,SP500,ES,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,13874A,-0.005623420442237213,0.9615384615384616,156,True,PASS
2022-01-25,2022-01-25T13:00:00,NASDAQ100,NQ,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,209742,-0.008850345617234214,0.9487179487179487,156,True,PASS
2022-01-25,2022-01-25T13:00:00,RUSSELL2000,RTY,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,239742,-0.06112180309639894,0.5064102564102564,156,True,PASS
2022-01-26,2022-01-26T13:00:00,SP500,ES,2022-01-18,2022-01-18,2022-01-21T15:30:00-05:00,13874A,-0.005623420442237213,0.9615384615384616,156,True,PASS
