date,family,futures_root,fund_count,expected_fund_count,total_prior_day_aum,rebalance_coefficient_t1,rebalance_coefficient_t2,prior_day_date,second_prior_day_date,contributing_tickers,data_quality,source_version
2020-10-23,RUSSELL2000,RTY,5,5,1005094439.11,4722234537.37,4771389800.08,2020-10-22,2020-10-21,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-23,SP500,ES,5,5,8742886485.02,35634791211.64,35654774961.69,2020-10-22,2020-10-21,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-26,NASDAQ100,NQ,5,5,14946487258.98,82240881556.83,81745362650.48,2020-10-23,2020-10-22,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-26,RUSSELL2000,RTY,5,5,1001019887.94,4708477320.30,4722234537.37,2020-10-23,2020-10-22,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-26,SP500,ES,5,5,8752516984.61,35590651413.71,35634791211.64,2020-10-23,2020-10-22,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-27,NASDAQ100,NQ,5,5,14462573773.86,79620906138.27,82240881556.83,2020-10-26,2020-10-23,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-27,RUSSELL2000,RTY,5,5,1004688811.74,4779878693.63,4708477320.30,2020-10-26,2020-10-23,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-27,SP500,ES,5,5,8786802501.97,36359490710.95,35590651413.71,2020-10-26,2020-10-23,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-28,NASDAQ100,NQ,5,5,14638210919.34,80438994659.25,79620906138.27,2020-10-27,2020-10-26,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-28,RUSSELL2000,RTY,5,5,1006756164.62,4813662681.39,4779878693.63,2020-10-27,2020-10-26,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-28,SP500,ES,5,5,8774834391.60,36359966634.38,36359490710.95,2020-10-27,2020-10-26,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-29,NASDAQ100,NQ,5,5,13755399475.73,76624113416.94,80438994659.25,2020-10-28,2020-10-27,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-29,RUSSELL2000,RTY,5,5,1005275167.70,4864404325.67,4813662681.39,2020-10-28,2020-10-27,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-29,SP500,ES,5,5,8724845917.02,36864327344.34,36359966634.38,2020-10-28,2020-10-27,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-30,NASDAQ100,NQ,5,5,14200658550.96,78438097750.15,76624113416.94,2020-10-29,2020-10-28,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-30,RUSSELL2000,RTY,5,5,999328045.55,4760338119.54,4864404325.67,2020-10-29,2020-10-28,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-10-30,SP500,ES,5,5,8773678579.93,36774904768.02,36864327344.34,2020-10-29,2020-10-28,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-02,NASDAQ100,NQ,5,5,13671766284.29,76356736000.90,78438097750.15,2020-10-30,2020-10-29,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-02,RUSSELL2000,RTY,5,5,963518962.69,4567589004.63,4760338119.54,2020-10-30,2020-10-29,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-02,SP500,ES,5,5,8734099898.39,36960121944.38,36774904768.02,2020-10-30,2020-10-29,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-03,NASDAQ100,NQ,5,5,13799259226.36,76990031529.87,76356736000.90,2020-11-02,2020-10-30,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-03,RUSSELL2000,RTY,5,5,948732466.17,4457391406.49,4567589004.63,2020-11-02,2020-10-30,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-03,SP500,ES,5,5,8719417647.44,36534087694.97,36960121944.38,2020-11-02,2020-10-30,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-04,NASDAQ100,NQ,5,5,14074880609.41,77894369847.64,76990031529.87,2020-11-03,2020-11-02,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-04,RUSSELL2000,RTY,5,5,944290434.34,4390722330.19,4457391406.49,2020-11-03,2020-11-02,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-04,SP500,ES,5,5,8732206843.52,36306573900.52,36534087694.97,2020-11-03,2020-11-02,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-05,NASDAQ100,NQ,5,5,15010616043.63,83541465121.52,77894369847.64,2020-11-04,2020-11-03,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-05,RUSSELL2000,RTY,5,5,945835192.88,4419856935.69,4390722330.19,2020-11-04,2020-11-03,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-05,SP500,ES,5,5,8779496180.33,36792216312.23,36306573900.52,2020-11-04,2020-11-03,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-06,NASDAQ100,NQ,5,5,15718590865.55,87014090688.46,83541465121.52,2020-11-05,2020-11-04,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-06,RUSSELL2000,RTY,5,5,921908994.25,4281045096.40,4419856935.69,2020-11-05,2020-11-04,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-06,SP500,ES,5,5,8744614015.85,36249601638.07,36792216312.23,2020-11-05,2020-11-04,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-09,NASDAQ100,NQ,5,5,15316455554.60,84529555041.29,87014090688.46,2020-11-06,2020-11-05,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-09,RUSSELL2000,RTY,5,5,910038938.02,4234867356.41,4281045096.40,2020-11-06,2020-11-05,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-09,SP500,ES,5,5,8649545386.05,35916684533.38,36249601638.07,2020-11-06,2020-11-05,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-10,NASDAQ100,NQ,5,5,14465819621.54,79937125601.37,84529555041.29,2020-11-09,2020-11-06,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-10,RUSSELL2000,RTY,5,5,951440094.74,4397401411.95,4234867356.41,2020-11-09,2020-11-06,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-10,SP500,ES,5,5,8407666025.94,34826369260.59,35916684533.38,2020-11-09,2020-11-06,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-11,NASDAQ100,NQ,5,5,13905222542.25,76501729095.97,79937125601.37,2020-11-10,2020-11-09,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-11,RUSSELL2000,RTY,5,5,939997820.85,4310202704.26,4397401411.95,2020-11-10,2020-11-09,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-11,SP500,ES,5,5,8351957084.01,34428548373.73,34826369260.59,2020-11-10,2020-11-09,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-12,NASDAQ100,NQ,5,5,14508860585.46,78944889494.21,76501729095.97,2020-11-11,2020-11-10,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-12,RUSSELL2000,RTY,5,5,921680613.53,4206736033.39,4310202704.26,2020-11-11,2020-11-10,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-12,SP500,ES,5,5,8328873436.09,33990931496.98,34428548373.73,2020-11-11,2020-11-10,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-13,NASDAQ100,NQ,5,5,14414364045.05,78648508304.43,78944889494.21,2020-11-12,2020-11-11,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-13,RUSSELL2000,RTY,5,5,902333903.42,4170722397.24,4206736033.39,2020-11-12,2020-11-11,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-13,SP500,ES,5,5,8316357092.59,34293615516.92,33990931496.98,2020-11-12,2020-11-11,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-16,NASDAQ100,NQ,5,5,14604664399.57,79350141566.51,78648508304.43,2020-11-13,2020-11-12,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-16,RUSSELL2000,RTY,5,5,890264083.86,4071201122.30,4170722397.24,2020-11-13,2020-11-12,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-16,SP500,ES,5,5,8315786908.52,33986701670.63,34293615516.92,2020-11-13,2020-11-12,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-17,NASDAQ100,NQ,5,5,14756002813.83,80070877010.13,79350141566.51,2020-11-16,2020-11-13,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-17,RUSSELL2000,RTY,5,5,902321823.37,4103866669.07,4071201122.30,2020-11-16,2020-11-13,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-17,SP500,ES,5,5,8401944048.04,34228381417.93,33986701670.63,2020-11-16,2020-11-13,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-18,NASDAQ100,NQ,5,5,14649217149.62,79648820698.14,80070877010.13,2020-11-17,2020-11-16,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-18,RUSSELL2000,RTY,5,5,913380886.96,4166853038.75,4103866669.07,2020-11-17,2020-11-16,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-18,SP500,ES,5,5,8407284892.36,34330318802.25,34228381417.93,2020-11-17,2020-11-16,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-19,NASDAQ100,NQ,5,5,14509747631.77,79460424355.81,79648820698.14,2020-11-18,2020-11-17,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-19,RUSSELL2000,RTY,5,5,907256603.21,4144310970.03,4166853038.75,2020-11-18,2020-11-17,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-19,SP500,ES,5,5,8352869750.84,34468473817.85,34330318802.25,2020-11-18,2020-11-17,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-20,NASDAQ100,NQ,5,5,14690944051.73,80112364178.42,79460424355.81,2020-11-19,2020-11-18,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-20,RUSSELL2000,RTY,5,5,929597102.46,4266866348.22,4144310970.03,2020-11-19,2020-11-18,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-20,SP500,ES,5,5,8379461411.01,34510585149.16,34468473817.85,2020-11-19,2020-11-18,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-23,NASDAQ100,NQ,5,5,14430137840.01,79120963410.62,80112364178.42,2020-11-20,2020-11-19,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-23,RUSSELL2000,RTY,5,5,924669197.08,4239893979.69,4266866348.22,2020-11-20,2020-11-19,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-23,SP500,ES,5,5,8320626666.62,34436435323.01,34510585149.16,2020-11-20,2020-11-19,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-24,NASDAQ100,NQ,5,5,14488163117.69,79126163107.41,79120963410.62,2020-11-23,2020-11-20,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-24,RUSSELL2000,RTY,5,5,932001409.93,4240403659.67,4239893979.69,2020-11-23,2020-11-20,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-24,SP500,ES,5,5,8360679741.23,34569291840.63,34436435323.01,2020-11-23,2020-11-20,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-25,NASDAQ100,NQ,5,5,14862751943.46,80944894125.33,79126163107.41,2020-11-24,2020-11-23,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-25,RUSSELL2000,RTY,5,5,1159305410.80,4756688540.28,4240403659.67,2020-11-24,2020-11-23,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-25,SP500,ES,5,5,8361540554.15,34359715579.36,34569291840.63,2020-11-24,2020-11-23,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-27,NASDAQ100,NQ,5,5,15075200333.43,82218151304.61,80944894125.33,2020-11-25,2020-11-24,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-27,RUSSELL2000,RTY,5,5,1238446769.82,5013871680.14,4756688540.28,2020-11-25,2020-11-24,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-27,SP500,ES,5,5,8372391439.28,34490030912.28,34359715579.36,2020-11-25,2020-11-24,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-30,NASDAQ100,NQ,5,5,15002543180.91,81423920625.38,82218151304.61,2020-11-27,2020-11-25,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-30,RUSSELL2000,RTY,5,5,1250288152.15,5026165793.84,5013871680.14,2020-11-27,2020-11-25,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-11-30,SP500,ES,5,5,8370331052.47,34407046510.25,34490030912.28,2020-11-27,2020-11-25,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-01,NASDAQ100,NQ,5,5,15077023662.85,82064656139.67,81423920625.38,2020-11-30,2020-11-27,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-01,RUSSELL2000,RTY,5,5,1230425584.88,5012343901.20,5026165793.84,2020-11-30,2020-11-27,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-01,SP500,ES,5,5,8298035964.34,34274310341.19,34407046510.25,2020-11-30,2020-11-27,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-02,NASDAQ100,NQ,5,5,15359421157.18,83054247541.18,82064656139.67,2020-12-01,2020-11-30,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-02,RUSSELL2000,RTY,5,5,1250169672.11,5079981918.91,5012343901.20,2020-12-01,2020-11-30,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-02,SP500,ES,5,5,8336369078.92,34225663695.12,34274310341.19,2020-12-01,2020-11-30,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-03,NASDAQ100,NQ,5,5,15440902977.00,83989274614.01,83054247541.18,2020-12-02,2020-12-01,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-03,RUSSELL2000,RTY,5,5,1253324669.02,5069737077.00,5079981918.91,2020-12-02,2020-12-01,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-03,SP500,ES,5,5,8348532559.76,34391402277.27,34225663695.12,2020-12-02,2020-12-01,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-04,NASDAQ100,NQ,5,5,15465035255.88,84146735074.54,83989274614.01,2020-12-03,2020-12-02,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-04,RUSSELL2000,RTY,5,5,1265807772.22,5090304623.12,5069737077.00,2020-12-03,2020-12-02,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-04,SP500,ES,5,5,8327288999.32,34352030996.22,34391402277.27,2020-12-03,2020-12-02,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-07,NASDAQ100,NQ,5,5,15463098031.26,84104306870.01,84146735074.54,2020-12-04,2020-12-03,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-07,RUSSELL2000,RTY,5,5,1290499707.05,5123318377.62,5090304623.12,2020-12-04,2020-12-03,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-07,SP500,ES,5,5,8341922223.57,34296706743.97,34352030996.22,2020-12-04,2020-12-03,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-08,NASDAQ100,NQ,5,5,15626139818.80,84820442212.82,84104306870.01,2020-12-07,2020-12-04,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-08,RUSSELL2000,RTY,5,5,1301358946.58,5181085484.42,5123318377.62,2020-12-07,2020-12-04,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-08,SP500,ES,5,5,8333611087.01,34287791161.36,34296706743.97,2020-12-07,2020-12-04,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-09,NASDAQ100,NQ,5,5,15707780107.68,85352641160.75,84820442212.82,2020-12-08,2020-12-07,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-09,RUSSELL2000,RTY,5,5,1318874070.30,5225269004.51,5181085484.42,2020-12-08,2020-12-07,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-09,SP500,ES,5,5,8337917844.16,34274504973.17,34287791161.36,2020-12-08,2020-12-07,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-10,NASDAQ100,NQ,5,5,15030922186.06,82679413907.19,85352641160.75,2020-12-09,2020-12-08,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-10,RUSSELL2000,RTY,5,5,1326167964.90,5320531291.96,5225269004.51,2020-12-09,2020-12-08,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-10,SP500,ES,5,5,8209276682.15,33834978719.14,34274504973.17,2020-12-09,2020-12-08,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-11,NASDAQ100,NQ,5,5,15163676775.75,83180639433.48,82679413907.19,2020-12-10,2020-12-09,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-11,RUSSELL2000,RTY,5,5,1345636296.40,5383235171.43,5320531291.96,2020-12-10,2020-12-09,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-11,SP500,ES,5,5,8199675671.93,33792506808.96,33834978719.14,2020-12-10,2020-12-09,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-14,NASDAQ100,NQ,5,5,15191513568.04,83477038942.59,83180639433.48,2020-12-11,2020-12-10,PSQ;QID;QLD;SQQQ;TQQQ,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-14,RUSSELL2000,RTY,5,5,1337685792.25,5343508269.03,5383235171.43,2020-12-11,2020-12-10,RWM;SRTY;TWM;URTY;UWM,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
2020-12-14,SP500,ES,5,5,8173357998.27,33727124031.14,33792506808.96,2020-12-11,2020-12-10,SDS;SH;SPXU;SSO;UPRO,PASS_EXACT_T1_T2,CEF_STAGE4A_PROSHARES_SHA256_8dbdfcf4f13861de
